token_id,formatted_attributes
5926,"Fur:Pink, Mouth:Saber Toothed, Eyes:Regular, Head Accessory:Gold Stud, Head:Winter Hat, Shooting:60, Defense:75, Vision:85, Finish:70"
7011,"Fur:Black, Clothes:Striped Tee, Mouth:Ooh, Eyes:Wide, Head Accessory:Red Shades, Head:Green Beret, Shooting:53, Defense:55, Vision:63, Finish:38"
6546,"Fur:Red, Clothes:Navy Suit, Mouth:Shows Teeth, Eyes:Angry, Head:Red Bandana, Shooting:53, Defense:58, Vision:36, Finish:74"
8819,"Fur:Pink, Clothes:White Tee, Mouth:Shows Teeth, Eyes:Angry, Head:Blonde Bun, Shooting:70, Defense:45, Vision:31, Finish:68"
2500,"Fur:Green, Clothes:White Tee, Mouth:Drool, Eyes:Regular, Head:RKL Cap Sideways, Shooting:46, Defense:59, Vision:48, Finish:68"
81,"Fur:Pink, Clothes:Tracksuit, Mouth:Full Beard, Eyes:Closed Scar, Head:Chopsticks Bun, Shooting:51, Defense:62, Vision:56, Finish:59"
5848,"Fur:Red, Mouth:Tongue Out, Eyes:Wide Scar, Head Accessory:Blue Shades, Head:Winter Hat, Shooting:50, Defense:48, Vision:32, Finish:70"
1658,"Fur:Sky Blue, Clothes:Red Kimono, Mouth:Shows Teeth, Eyes:Angry, Head:Purple Bandana, Shooting:61, Defense:41, Vision:64, Finish:46"
1204,"Fur:Brown, Clothes:Dego Tee Blooded, Mouth:Referee, Eyes:Wide, Shooting:48, Defense:33, Vision:50, Finish:67"
4259,"Fur:Black, Mouth:Regular, Eyes:Closed, Head Accessory:Gold Stud, Head:Horse Jockey Hat, Shooting:36, Defense:22, Vision:71, Finish:35"
2015,"Fur:Black, Mouth:Ooh, Eyes:Wide Scar, Head:Purple Bandana, Shooting:59, Defense:41, Vision:46, Finish:63"
9222,"Fur:Green, Clothes:Dego Tee Blooded, Mouth:Gold Saber Toothed, Eyes:Angry, Head:King Band, Shooting:47, Defense:56, Vision:39, Finish:58"
323,"Fur:Sky Blue, Clothes:RKL Tee, Mouth:Scream, Eyes:Wide Scar, Head:Bowler, Shooting:45, Defense:55, Vision:35, Finish:57"
1103,"Fur:Black, Clothes:Hawaii Shirt, Mouth:Regular, Eyes:Closed, Head:Green Beret, Shooting:57, Defense:66, Vision:38, Finish:40"
2345,"Fur:White Noise, Clothes:RKL Tee, Mouth:Saber Toothed, Eyes:Wide Scar, Head Accessory:Vibe Glasses, Head:Green Beret, Shooting:48, Defense:56, Vision:59, Finish:30"
4996,"Fur:White Noise, Clothes:Red Kimono, Mouth:Saber Toothed, Eyes:Regular, Head:Winter Hat, Shooting:46, Defense:38, Vision:39, Finish:70"
8697,"Fur:Brown, Mouth:Gold Smirk, Eyes:Sad, Head:RKL Cap Forward, Shooting:41, Defense:36, Vision:45, Finish:64"
5642,"Fur:Pink, Clothes:Striped Tee, Mouth:Referee, Eyes:Regular, Head:Russian Cap, Shooting:66, Defense:48, Vision:47, Finish:45"
3559,"Fur:White Noise, Clothes:Dress, Mouth:Scream, Eyes:Angry Wink, Head:Green Beret, Shooting:57, Defense:49, Vision:46, Finish:47"
4547,"Fur:Brown, Clothes:Monk Robe, Mouth:Regular, Eyes:Angry Scar, Head:Winter Hat, Shooting:60, Defense:63, Vision:56, Finish:47"
4132,"Fur:Grey, Clothes:Trippy Tee, Mouth:Kiss, Eyes:Wide, Head:Purple Bandana, Shooting:45, Defense:40, Vision:86, Finish:69"
1982,"Fur:Brown, Mouth:Gold Smirk, Eyes:Wide, Head:RKL Cap Sideways, Shooting:58, Defense:59, Vision:61, Finish:36"
9549,"Fur:Black, Clothes:Dego Tee Blooded, Mouth:Regular, Eyes:Wide Scar, Shooting:38, Defense:49, Vision:19, Finish:35"
7631,"Fur:Black, Clothes:Dego Tee Blooded, Mouth:Tongue Out, Eyes:Wide, Head:King Band, Shooting:62, Defense:63, Vision:49, Finish:54"
6622,"Fur:Black, Clothes:RKL Tee, Mouth:Gold Scream, Eyes:Closed Scar, Head Accessory:3D Glasses, Head:Blue Pigtails, Shooting:50, Defense:23, Vision:68, Finish:56"
8783,"Fur:Red, Clothes:Yellow Suit, Mouth:Missing Teeth, Eyes:Angry, Head Accessory:Blue Shades, Head:Bowler, Shooting:65, Defense:72, Vision:41, Finish:42"
6660,"Fur:Brown, Mouth:Gold Scream, Eyes:Regular, Head:Beanie, Shooting:20, Defense:76, Vision:54, Finish:36"
3699,"Fur:Pink, Clothes:Dego Tee Blooded, Mouth:Shows Teeth, Eyes:Angry, Head:Blonde Bun, Shooting:49, Defense:66, Vision:39, Finish:19"
1841,"Fur:Brown, Clothes:Biker Jacket, Mouth:Shows Teeth, Eyes:Angry Scar, Head Accessory:Broken Glasses, Head:Blue Pigtails, Shooting:21, Defense:63, Vision:61, Finish:53"
8895,"Fur:Green, Clothes:White Tee, Mouth:Ooh, Eyes:Regular, Head:Winter Hat, Shooting:90, Defense:73, Vision:54, Finish:58"
1074,"Fur:Black, Clothes:Dego Tee Blooded, Mouth:Gold Saber Toothed, Eyes:Regular, Shooting:47, Defense:87, Vision:40, Finish:35"
3213,"Fur:Brown, Mouth:Drool, Eyes:Closed, Head Accessory:Gem Earring, Head:Winter Hat, Shooting:76, Defense:36, Vision:52, Finish:28"
7629,"Fur:Sky Blue, Mouth:Scream, Eyes:Regular, Head:Green Beret, Shooting:37, Defense:21, Vision:53, Finish:43"
8280,"Fur:Pink, Clothes:Biker Jacket, Mouth:Scream, Eyes:Bloodshot, Head:Green Beret, Shooting:31, Defense:45, Vision:58, Finish:70"
7699,"Fur:Red, Clothes:Lab Coat, Mouth:Kiss, Eyes:Regular, Head:Beanie, Shooting:35, Defense:51, Vision:61, Finish:52"
882,"Fur:Brown, Mouth:Tongue Out, Eyes:Regular, Head:Red Bandana, Shooting:75, Defense:53, Vision:57, Finish:66"
1282,"Fur:Red, Clothes:Striped Tee, Mouth:Ooh, Eyes:Sad, Head:Beanie, Shooting:27, Defense:54, Vision:13, Finish:61"
8799,"Fur:Brown, Clothes:Hawaii Shirt, Mouth:Regular, Eyes:Wide Scar, Shooting:56, Defense:25, Vision:59, Finish:40"
3525,"Fur:Sky Blue, Clothes:White Tee, Mouth:Drool, Eyes:Sad, Shooting:61, Defense:59, Vision:52, Finish:33"
429,"Fur:Grey, Clothes:Fusion Gi, Mouth:Regular, Eyes:Angry, Shooting:35, Defense:55, Vision:28, Finish:51"
594,"Fur:Grey, Clothes:Yellow Suit, Mouth:Ooh, Eyes:Wide Scar, Head Accessory:Broken Glasses, Head:Green Beret, Shooting:12, Defense:29, Vision:75, Finish:63"
4391,"Fur:Black, Clothes:Striped Tee, Mouth:Referee, Eyes:Wide, Head Accessory:Gold Stud, Head:Horse Jockey Hat, Shooting:30, Defense:32, Vision:15, Finish:43"
9460,"Fur:Red, Clothes:Dego Tee Blooded, Mouth:Regular, Eyes:Regular, Head:Winter Hat, Shooting:55, Defense:45, Vision:50, Finish:45"
4672,"Fur:Brown, Clothes:Dego Tee Blooded, Mouth:Regular, Eyes:Wide Scar, Head:Tophat, Shooting:47, Defense:48, Vision:33, Finish:64"
9568,"Fur:Green, Clothes:White Tee, Mouth:Ooh, Eyes:Regular, Head Accessory:Monocle, Shooting:28, Defense:61, Vision:40, Finish:27"
8091,"Fur:Pink, Clothes:Shaolin Vest, Mouth:Scream, Eyes:Wide Scar, Shooting:74, Defense:75, Vision:58, Finish:40"
1482,"Fur:Brown, Clothes:Dego Tee Blooded, Mouth:Missing Teeth, Eyes:Closed, Head Accessory:Monocle, Head:Blue Pigtails, Shooting:57, Defense:48, Vision:49, Finish:44"
8817,"Fur:Grey, Clothes:Lab Coat, Mouth:Ooh, Eyes:Regular, Head Accessory:Gem Earring, Head:RKL Cap Forward, Shooting:37, Defense:73, Vision:56, Finish:51"
1133,"Fur:Sky Blue, Clothes:Dress, Mouth:Regular, Eyes:Regular, Shooting:21, Defense:48, Vision:24, Finish:61"
1240,"Fur:Red, Clothes:Hawaii Shirt, Mouth:Gold Saber Toothed, Eyes:Sad, Shooting:62, Defense:70, Vision:67, Finish:25"
263,"Fur:Brown, Clothes:Navy Suit, Mouth:Kiss, Eyes:Closed, Head:RKL Cap Sideways, Shooting:50, Defense:66, Vision:52, Finish:55"
6582,"Fur:Grey, Clothes:Tracksuit, Mouth:Gold Saber Toothed, Eyes:Sad, Head:Red Bandana, Shooting:23, Defense:19, Vision:40, Finish:59"
2837,"Fur:White Noise, Mouth:Drool, Eyes:Angry Scar, Head:Tophat, Shooting:49, Defense:13, Vision:59, Finish:37"
9525,"Fur:Green, Clothes:Striped Tee, Mouth:Shows Teeth, Eyes:Angry, Shooting:53, Defense:56, Vision:0, Finish:44"
7401,"Fur:Green, Clothes:Biker Jacket, Mouth:Kiss, Eyes:Bloodshot, Shooting:49, Defense:27, Vision:29, Finish:48"
8477,"Fur:Black, Clothes:White Tee, Mouth:Saber Toothed, Eyes:Regular, Head:Tophat, Shooting:45, Defense:59, Vision:33, Finish:56"
217,"Fur:Sky Blue, Clothes:Cyan Jersey, Mouth:Ooh, Eyes:Bloodshot, Shooting:49, Defense:42, Vision:62, Finish:20"
7763,"Fur:Red, Clothes:Cyan Jersey, Mouth:Gold Smirk, Eyes:Wide Scar, Head:RKL Cap Sideways, Shooting:69, Defense:44, Vision:44, Finish:64"
8876,"Fur:White Noise, Clothes:Tracksuit, Mouth:Gold Smirk, Eyes:Regular, Head Accessory:Broken Glasses, Head:Horse Jockey Hat, Shooting:31, Defense:37, Vision:19, Finish:24"
572,"Fur:Red, Clothes:Biker Jacket, Mouth:Scream, Eyes:Regular, Head:RKL Cap Sideways, Shooting:48, Defense:62, Vision:45, Finish:77"
7190,"Fur:Green, Clothes:Trippy Tee, Mouth:Regular, Eyes:Wide, Head:Red Bandana, Shooting:49, Defense:78, Vision:47, Finish:92"
1258,"Fur:White Noise, Mouth:Ooh, Eyes:Angry Wink, Head:Cap Forward, Shooting:43, Defense:39, Vision:47, Finish:35"
4091,"Fur:Green, Mouth:Regular, Eyes:Angry Wink, Head:RKL Cap Forward, Shooting:74, Defense:51, Vision:25, Finish:54"
2844,"Fur:Green, Clothes:Biker Jacket, Mouth:Gold Saber Toothed, Eyes:Angry Wink, Head:Red Bandana, Shooting:38, Defense:60, Vision:49, Finish:63"
1705,"Fur:White Noise, Clothes:Trippy Tee, Mouth:Saber Toothed, Eyes:Angry Wink, Head:Blue Pigtails, Shooting:58, Defense:37, Vision:74, Finish:55"
2428,"Fur:Pink, Clothes:Dego Tee Blooded, Mouth:Scream, Eyes:Closed, Head:Blue Pigtails, Shooting:66, Defense:55, Vision:57, Finish:68"
7249,"Fur:Sky Blue, Mouth:Regular, Eyes:Angry Wink, Shooting:55, Defense:57, Vision:63, Finish:21"
6730,"Fur:White Noise, Clothes:Dego Tee Blooded, Mouth:Ooh, Eyes:Regular, Head:Beanie, Shooting:60, Defense:50, Vision:34, Finish:65"
3821,"Fur:Grey, Clothes:White Tee, Mouth:Shows Teeth, Eyes:Angry, Shooting:36, Defense:37, Vision:74, Finish:34"
6418,"Fur:Green, Clothes:Dego Tee Blooded, Mouth:Drool, Eyes:Bloodshot, Head:RKL Cap Forward, Shooting:59, Defense:53, Vision:27, Finish:55"
6397,"Fur:Green, Mouth:Full Beard, Eyes:Wide, Head:Russian Cap, Shooting:53, Defense:43, Vision:65, Finish:74"
3001,"Fur:Grey, Clothes:Shirt And Tie, Mouth:Regular, Eyes:Wide, Head:Horse Jockey Hat, Shooting:48, Defense:69, Vision:71, Finish:53"
9508,"Fur:Sky Blue, Mouth:Shows Teeth, Eyes:Angry, Shooting:48, Defense:31, Vision:46, Finish:25"
7147,"Fur:Grey, Clothes:Monk Robe, Mouth:Gold Saber Toothed, Eyes:Closed, Head:Tophat, Shooting:62, Defense:45, Vision:60, Finish:34"
3021,"Fur:Sky Blue, Clothes:Cyan Jersey, Mouth:Saber Toothed, Eyes:Regular, Head Accessory:Blue Shades, Head:Blonde Bun, Shooting:63, Defense:46, Vision:50, Finish:47"
7220,"Fur:Grey, Clothes:Shaolin Vest, Mouth:Saber Toothed, Eyes:Angry Wink, Head:Blue Pigtails, Shooting:40, Defense:37, Vision:44, Finish:61"
3088,"Fur:Pink, Mouth:Gold Scream, Eyes:Closed, Shooting:43, Defense:37, Vision:41, Finish:50"
9967,"Fur:Brown, Mouth:Kiss, Eyes:Wide, Shooting:50, Defense:37, Vision:49, Finish:62"
3448,"Fur:Sky Blue, Mouth:Regular, Eyes:Wide, Shooting:36, Defense:47, Vision:38, Finish:60"
6733,"Fur:Brown, Mouth:Cigar, Eyes:Bloodshot, Head:Cap Forward, Shooting:36, Defense:48, Vision:55, Finish:56"
1416,"Fur:Grey, Clothes:Navy Suit, Mouth:Regular, Eyes:Angry, Head Accessory:3D Glasses, Shooting:38, Defense:25, Vision:33, Finish:67"
8435,"Fur:White Noise, Clothes:Biker Jacket, Mouth:Kiss, Eyes:Regular, Head:Beanie, Shooting:51, Defense:56, Vision:30, Finish:48"
1582,"Fur:Green, Mouth:Shows Teeth, Eyes:Wide Scar, Head Accessory:Broken Glasses, Shooting:44, Defense:55, Vision:45, Finish:68"
1445,"Fur:Grey, Clothes:Monk Robe, Mouth:Missing Teeth, Eyes:Regular, Head:Russian Cap, Shooting:93, Defense:58, Vision:48, Finish:62"
2563,"Fur:Green, Clothes:Tracksuit, Mouth:Shows Teeth, Eyes:Angry Wink, Shooting:41, Defense:46, Vision:27, Finish:29"
9463,"Fur:Brown, Clothes:Trippy Tee, Mouth:Kiss, Eyes:Closed, Head:Ski Glasses, Shooting:23, Defense:22, Vision:65, Finish:40"
8490,"Fur:Grey, Clothes:Dego Tee Blooded, Mouth:Ooh, Eyes:Closed, Shooting:76, Defense:26, Vision:45, Finish:66"
6092,"Fur:Pink, Clothes:Yellow Suit, Mouth:Kiss, Eyes:Angry, Head:Horse Jockey Hat, Shooting:38, Defense:35, Vision:56, Finish:40"
8816,"Fur:White Noise, Clothes:Striped Tee, Mouth:Ooh, Eyes:Bloodshot, Shooting:56, Defense:62, Vision:47, Finish:42"
4087,"Fur:White Noise, Mouth:Ooh, Eyes:Regular, Head:Bowler, Shooting:41, Defense:36, Vision:64, Finish:50"
7818,"Fur:Red, Mouth:Regular, Eyes:Regular, Head:Bowler, Shooting:65, Defense:35, Vision:18, Finish:50"
1358,"Fur:Black, Clothes:Dress, Mouth:Saber Toothed, Eyes:Closed Scar, Shooting:34, Defense:62, Vision:31, Finish:48"
8999,"Fur:Pink, Clothes:Shirt And Tie, Mouth:Ooh, Eyes:Wide, Head:Ski Glasses, Shooting:67, Defense:80, Vision:66, Finish:62"
622,"Fur:Green, Clothes:Cheetah Dego Tee, Mouth:Gold Saber Toothed, Eyes:Wide, Shooting:33, Defense:50, Vision:49, Finish:37"
9680,"Fur:Grey, Mouth:Shows Teeth, Eyes:Sad, Shooting:50, Defense:32, Vision:29, Finish:41"
8381,"Fur:White Noise, Clothes:Biker Jacket, Mouth:Missing Teeth, Eyes:Closed, Head:Tophat, Shooting:44, Defense:39, Vision:57, Finish:79"
4896,"Fur:Black, Clothes:Striped Tee, Mouth:Gold Scream, Eyes:Angry, Head Accessory:Blue Shades, Shooting:73, Defense:46, Vision:35, Finish:32"
1177,"Fur:Black, Clothes:Fusion Gi, Mouth:Missing Teeth, Eyes:Sad, Head:Bowler, Shooting:74, Defense:56, Vision:75, Finish:46"
9881,"Fur:Green, Clothes:Striped Tee, Mouth:Regular, Eyes:Angry, Head Accessory:Gold Stud, Shooting:66, Defense:50, Vision:50, Finish:75"
9776,"Fur:Sky Blue, Mouth:Scream, Eyes:Angry Scar, Shooting:56, Defense:47, Vision:55, Finish:62"
9601,"Fur:Brown, Clothes:Striped Tee, Mouth:Tongue Out, Eyes:Wide, Head:Blonde Bun, Shooting:50, Defense:46, Vision:49, Finish:55"
7462,"Fur:Pink, Clothes:Hawaii Shirt, Mouth:Gold Saber Toothed, Eyes:Angry Wink, Head:Blonde Bun, Shooting:66, Defense:31, Vision:58, Finish:49"
4407,"Fur:White Noise, Mouth:Ooh, Eyes:Sad, Shooting:54, Defense:52, Vision:66, Finish:44"
2840,"Fur:Green, Clothes:Cheetah Dego Tee, Mouth:Regular, Eyes:Angry Wink, Head:Green Beret, Shooting:62, Defense:27, Vision:37, Finish:39"
3585,"Fur:Pink, Clothes:Cyan Jersey, Mouth:Regular, Eyes:Wide Scar, Head Accessory:Red Shades, Head:Purple Bandana, Shooting:60, Defense:44, Vision:67, Finish:57"
2186,"Fur:Brown, Clothes:Red Kimono, Mouth:Regular, Eyes:Closed, Head:Blonde Bun, Shooting:38, Defense:38, Vision:100, Finish:38"
2449,"Fur:Black, Clothes:Dego Tee Blooded, Mouth:Kiss, Eyes:Wide Scar, Shooting:47, Defense:30, Vision:32, Finish:75"
1602,"Fur:Black, Clothes:RKL Tee, Mouth:Missing Teeth, Eyes:Angry Scar, Shooting:49, Defense:34, Vision:56, Finish:46"
3025,"Fur:Sky Blue, Clothes:Dego Tee Blooded, Mouth:Scream, Eyes:Wide, Shooting:60, Defense:47, Vision:61, Finish:19"
9379,"Fur:Red, Mouth:Cigar, Eyes:Regular, Head:RKL Cap Forward, Shooting:46, Defense:54, Vision:49, Finish:48"
2470,"Fur:Grey, Clothes:Tracksuit, Mouth:Gold Smirk, Eyes:Regular, Head Accessory:Red Shades, Head:Red Bandana, Shooting:50, Defense:41, Vision:44, Finish:43"
9093,"Fur:Sky Blue, Clothes:Monk Robe, Mouth:Gold Saber Toothed, Eyes:Wide Scar, Head:Blue Pigtails, Shooting:52, Defense:92, Vision:22, Finish:86"
2160,"Fur:Brown, Clothes:Hawaii Shirt, Mouth:Gold Scream, Eyes:Angry, Shooting:46, Defense:35, Vision:43, Finish:48"
2976,"Fur:Black, Clothes:Hawaii Shirt, Mouth:Scream, Eyes:Sad, Head Accessory:Monocle, Shooting:49, Defense:64, Vision:41, Finish:43"
9521,"Fur:White Noise, Clothes:Trippy Tee, Mouth:Regular, Eyes:Sad, Head:Bowler, Shooting:51, Defense:49, Vision:71, Finish:54"
558,"Fur:Sky Blue, Clothes:Trippy Tee, Mouth:Tongue Out, Eyes:Angry, Shooting:43, Defense:50, Vision:43, Finish:37"
5478,"Fur:Grey, Clothes:White Tee, Mouth:Drool, Eyes:Angry Wink, Head:RKL Cap Sideways, Shooting:47, Defense:29, Vision:51, Finish:78"
6260,"Fur:Pink, Clothes:Trippy Tee, Mouth:Cigar, Eyes:Regular, Shooting:58, Defense:16, Vision:39, Finish:58"
9404,"Fur:Sky Blue, Clothes:Shaolin Vest, Mouth:Shows Teeth, Eyes:Angry, Head:Ski Glasses, Shooting:35, Defense:42, Vision:29, Finish:52"
6367,"Fur:Black, Clothes:Green Kimono, Mouth:Scream, Eyes:Wide, Head:King Band, Shooting:47, Defense:23, Vision:67, Finish:32"
2887,"Fur:Aurora, Clothes:Space Suit, Eyes:Wide, Mouth:Diamond Teeth, Head Accessory:Eye Patch, Head:Halo, Shooting:58, Defense:27, Vision:60, Finish:33"
7050,"Fur:Red, Clothes:Shirt And Tie, Mouth:Saber Toothed, Eyes:Closed, Head:Tophat, Shooting:59, Defense:32, Vision:22, Finish:34"
7546,"Fur:Sky Blue, Clothes:Cyan Jersey, Mouth:Scream, Eyes:Bloodshot, Shooting:49, Defense:43, Vision:38, Finish:34"
2340,"Fur:Black, Clothes:White Tee, Mouth:Shows Teeth, Eyes:Angry Wink, Shooting:73, Defense:37, Vision:44, Finish:72"
3654,"Fur:Grey, Clothes:Fusion Gi, Mouth:Shows Teeth, Eyes:Sad, Shooting:21, Defense:23, Vision:48, Finish:40"
5766,"Fur:White Noise, Clothes:Shaolin Vest, Mouth:Shows Teeth, Eyes:Closed, Shooting:41, Defense:37, Vision:59, Finish:42"
7192,"Fur:Black, Clothes:Tracksuit, Mouth:Tongue Out, Eyes:Regular, Shooting:34, Defense:41, Vision:16, Finish:39"
5730,"Fur:Green, Clothes:Monk Robe, Mouth:Shows Teeth, Eyes:Regular, Head:Ski Glasses, Shooting:52, Defense:31, Vision:52, Finish:35"
5294,"Fur:Brown, Clothes:Tracksuit, Mouth:Tongue Out, Eyes:Angry, Shooting:53, Defense:31, Vision:28, Finish:43"
7970,"Fur:Pink, Mouth:Regular, Eyes:Bloodshot, Shooting:51, Defense:48, Vision:63, Finish:31"
154,"Fur:Black, Clothes:Dego Tee Blooded, Mouth:Regular, Eyes:Angry Wink, Shooting:53, Defense:38, Vision:80, Finish:67"
6188,"Fur:White Noise, Clothes:Hawaii Shirt, Mouth:Referee, Eyes:Closed Scar, Head:Bowler, Shooting:38, Defense:36, Vision:65, Finish:43"
91,"Fur:White Noise, Clothes:Striped Tee, Mouth:Regular, Eyes:Regular, Shooting:94, Defense:39, Vision:41, Finish:83"
7407,"Fur:Red, Clothes:Dego Tee Blooded, Mouth:Shows Teeth, Eyes:Wide Scar, Head Accessory:Gold Stud, Head:Blue Pigtails, Shooting:73, Defense:27, Vision:41, Finish:43"
6170,"Fur:Brown, Clothes:Shirt And Tie, Mouth:Full Beard, Eyes:Wide, Head:Horse Jockey Hat, Shooting:38, Defense:58, Vision:72, Finish:24"
1356,"Fur:Brown, Clothes:White Tee, Mouth:Saber Toothed, Eyes:Wide, Shooting:27, Defense:51, Vision:67, Finish:76"
6309,"Fur:Sky Blue, Clothes:Shaolin Vest, Mouth:Saber Toothed, Eyes:Sad, Head:Purple Bandana, Shooting:78, Defense:34, Vision:34, Finish:33"
9564,"Fur:Pink, Clothes:Dego Tee Blooded, Mouth:Saber Toothed, Eyes:Closed, Head Accessory:Broken Glasses, Head:Purple Bandana, Shooting:38, Defense:51, Vision:88, Finish:45"
4595,"Fur:Brown, Clothes:Dress, Mouth:Shows Teeth, Eyes:Angry, Head:Blonde Bun, Shooting:39, Defense:45, Vision:59, Finish:39"
6099,"Fur:Pink, Clothes:Dress, Mouth:Regular, Eyes:Sad, Head:Beanie, Shooting:35, Defense:65, Vision:72, Finish:44"
5455,"Fur:Brown, Clothes:Tracksuit, Mouth:Drool, Eyes:Closed, Head:Russian Cap, Shooting:58, Defense:44, Vision:60, Finish:63"
1696,"Fur:Green, Clothes:Yellow Suit, Mouth:Regular, Eyes:Wide, Head:Beanie, Shooting:70, Defense:60, Vision:44, Finish:40"
4330,"Fur:White Noise, Mouth:Tongue Out, Eyes:Wide Scar, Head Accessory:3D Glasses, Head:Horse Jockey Hat, Shooting:53, Defense:50, Vision:56, Finish:45"
1251,"Fur:Green, Clothes:Fusion Gi, Mouth:Gold Smirk, Eyes:Angry, Head:Russian Cap, Shooting:20, Defense:59, Vision:37, Finish:60"
1508,"Fur:Green, Clothes:Cheetah Dego Tee, Mouth:Missing Teeth, Eyes:Regular, Head:Red Bandana, Shooting:34, Defense:61, Vision:38, Finish:53"
2438,"Fur:Red, Clothes:Navy Suit, Mouth:Regular, Eyes:Wide, Head:Bowler, Shooting:37, Defense:45, Vision:64, Finish:34"
1909,"Fur:Pink, Clothes:Cheetah Dego Tee, Mouth:Scream, Eyes:Wide Scar, Head:Bowler, Shooting:75, Defense:12, Vision:56, Finish:25"
3063,"Fur:Brown, Clothes:Trippy Tee, Mouth:Regular, Eyes:Closed Scar, Shooting:51, Defense:44, Vision:34, Finish:61"
4805,"Fur:Aurora, Clothes:Fusion Vest, Eyes:Bloodshot Blue, Mouth:Regular, Head:Crown, Jewellery:Jesus Necklace, Shooting:52, Defense:51, Vision:87, Finish:39"
3231,"Fur:Brown, Clothes:Biker Jacket, Mouth:Kiss, Eyes:Angry Scar, Head Accessory:Blue Shades, Shooting:34, Defense:41, Vision:100, Finish:78"
7883,"Fur:Black, Mouth:Full Beard, Eyes:Regular, Shooting:52, Defense:34, Vision:65, Finish:56"
7094,"Fur:Grey, Clothes:Dress, Mouth:Drool, Eyes:Wide Scar, Shooting:55, Defense:49, Vision:50, Finish:52"
5813,"Fur:Red, Clothes:RKL Tee, Mouth:Saber Toothed, Eyes:Angry Wink, Head:Blonde Bun, Shooting:10, Defense:80, Vision:67, Finish:59"
2769,"Fur:Brown, Clothes:Striped Tee, Mouth:Gold Scream, Eyes:Closed, Head Accessory:Red Shades, Head:Green Beret, Shooting:73, Defense:40, Vision:44, Finish:58"
3978,"Fur:Brown, Clothes:Shirt And Tie, Mouth:Kiss, Eyes:Angry Wink, Head:Cap Forward, Shooting:56, Defense:43, Vision:60, Finish:32"
2793,"Fur:Brown, Clothes:Cyan Jersey, Mouth:Regular, Eyes:Regular, Head:Winter Hat, Shooting:56, Defense:22, Vision:67, Finish:72"
1955,"Fur:Brown, Clothes:Striped Tee, Mouth:Regular, Eyes:Wide, Head:Green Beret, Shooting:63, Defense:51, Vision:45, Finish:58"
9662,"Fur:Pink, Clothes:Fusion Gi, Mouth:Tongue Out, Eyes:Wide, Head Accessory:Exotic Earring, Shooting:26, Defense:36, Vision:50, Finish:51"
560,"Fur:Black, Clothes:White Tee, Mouth:Cigar, Eyes:Regular, Head:Bowler, Shooting:53, Defense:35, Vision:46, Finish:42"
6402,"Fur:Grey, Clothes:Cyan Jersey, Mouth:Kiss, Eyes:Wide, Head Accessory:3D Glasses, Shooting:29, Defense:53, Vision:57, Finish:60"
140,"Fur:Grey, Clothes:Cyan Jersey, Mouth:Regular, Eyes:Sad, Shooting:30, Defense:52, Vision:41, Finish:44"
2143,"Fur:Pink, Clothes:Striped Tee, Mouth:Shows Teeth, Eyes:Wide, Head Accessory:3D Glasses, Shooting:62, Defense:46, Vision:41, Finish:47"
503,"Fur:Black, Mouth:Scream, Eyes:Bloodshot, Shooting:22, Defense:28, Vision:39, Finish:50"
4030,"Fur:Grey, Clothes:Biker Jacket, Mouth:Drool, Eyes:Closed, Head:Winter Hat, Shooting:74, Defense:35, Vision:60, Finish:38"
5899,"Fur:Grey, Clothes:Biker Jacket, Mouth:Kiss, Eyes:Closed Scar, Head:RKL Cap Sideways, Shooting:60, Defense:68, Vision:60, Finish:76"
2190,"Fur:Grey, Mouth:Tongue Out, Eyes:Angry Wink, Head:Blonde Bun, Shooting:65, Defense:29, Vision:48, Finish:60"
7647,"Fur:Black, Mouth:Ooh, Eyes:Bloodshot, Head:Blonde Bun, Shooting:69, Defense:39, Vision:34, Finish:59"
7360,"Fur:Pink, Clothes:White Tee, Mouth:Ooh, Eyes:Wide, Head Accessory:3D Glasses, Head:Chopsticks Bun, Shooting:41, Defense:29, Vision:62, Finish:58"
5751,"Fur:Grey, Clothes:Shirt And Tie, Mouth:Referee, Eyes:Wide, Head:Beanie, Shooting:30, Defense:47, Vision:45, Finish:35"
489,"Fur:Pink, Clothes:Navy Suit, Mouth:Regular, Eyes:Regular, Head:Purple Bandana, Shooting:52, Defense:39, Vision:35, Finish:41"
2074,"Fur:White Noise, Mouth:Drool, Eyes:Sad, Shooting:89, Defense:69, Vision:43, Finish:53"
6783,"Fur:Pink, Clothes:Cheetah Dego Tee, Mouth:Regular, Eyes:Angry Scar, Head:King Band, Shooting:49, Defense:40, Vision:38, Finish:70"
4439,"Fur:Brown, Clothes:Striped Tee, Mouth:Ooh, Eyes:Wide Scar, Shooting:66, Defense:49, Vision:28, Finish:40"
3946,"Fur:Red, Clothes:Red Kimono, Mouth:Regular, Eyes:Closed, Shooting:42, Defense:41, Vision:51, Finish:60"
4579,"Fur:Brown, Clothes:Navy Suit, Mouth:Regular, Eyes:Angry Wink, Shooting:59, Defense:70, Vision:43, Finish:80"
8310,"Fur:Pink, Clothes:Shirt And Tie, Mouth:Drool, Eyes:Sad, Shooting:45, Defense:33, Vision:57, Finish:47"
1515,"Fur:Brown, Mouth:Regular, Eyes:Angry, Shooting:55, Defense:70, Vision:61, Finish:54"
